dataset,kem_backend,sig_backend,backend_label,round,loss,accuracy,f1_score,fl_time_sec,train_time_sec,learning_rate,batch_size,time_adv_keys,time_share_keys,time_verify_sigs,time_masked,time_unmask,time_secagg_total
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),44,0.693767,0.775373,,369.601,7.695,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),45,0.693778,0.775106,,378.85,8.87,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),46,0.69352,0.774929,,386.859,7.621,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),47,0.696033,0.77453,,395.419,8.185,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),48,0.696918,0.774397,,403.784,7.964,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),49,0.694723,0.773909,,412.825,8.638,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),50,0.697936,0.773554,,420.735,7.551,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),1,0.548807,0.733011,,8.419,8.047,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),2,0.523001,0.745254,,16.869,8.052,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),3,0.521322,0.749601,,26.357,9.103,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),4,0.526267,0.75173,,35.04,8.292,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),5,0.535727,0.754569,,44.241,8.818,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),6,0.545874,0.759404,,53.125,8.533,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),7,0.557661,0.768896,,61.981,8.46,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),8,0.569768,0.773554,,69.82,7.472,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),9,0.582846,0.776215,,78.799,8.583,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),10,0.594413,0.778744,,87.097,7.923,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),11,0.602786,0.782115,,95.613,8.023,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),12,0.614161,0.784954,,104.1,8.106,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),13,0.622235,0.788059,,112.926,8.423,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),14,0.630695,0.788769,,122.113,8.77,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),15,0.635849,0.791519,,130.787,8.22,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),16,0.643225,0.791386,,139.704,8.556,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),17,0.64791,0.791253,,147.993,7.916,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),18,0.651727,0.791164,,157.213,8.839,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),19,0.656594,0.790853,,165.74,8.046,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),20,0.660934,0.790499,,174.578,8.47,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),21,0.66468,0.789789,,183.122,8.143,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),22,0.667497,0.789567,,192.812,9.286,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),23,0.66814,0.788059,,201.42,8.208,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),24,0.671284,0.787216,,210.944,9.05,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),25,0.673237,0.78593,,220.354,9.04,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),26,0.676734,0.785309,,230.195,9.479,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),27,0.678264,0.784111,,238.534,7.959,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),28,0.67996,0.784067,,247.48,8.589,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),29,0.679902,0.782958,,256.743,8.891,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),30,0.681255,0.781183,,265.529,8.375,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),31,0.681771,0.780829,,274.456,8.548,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),32,0.683251,0.779941,,282.987,8.165,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),33,0.686398,0.779587,,291.766,8.393,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),34,0.687051,0.779365,,300.199,8.038,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),35,0.68828,0.778788,,308.46,7.872,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),36,0.688359,0.778211,,318.048,9.195,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),37,0.687852,0.778078,,326.748,8.286,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),38,0.689534,0.77728,,335.91,8.663,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),39,0.690289,0.776703,,345.122,8.826,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),40,0.691001,0.776526,,355.278,9.75,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),41,0.692944,0.776304,,362.443,6.758,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),42,0.692586,0.775861,,370.544,7.744,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
webattack,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),43,0.692277,0.775594,,379.139,8.233,0.001,64,2.695155,0.263832,1.060072,0.204984,0.002084,4.226127
